3346,1,clock,F1_Noun_attributive_12,M3_Noun_attributive_12,0,0,0,target,56321485,94006342,228626515,65489365,46791345,308789171
3347,2,clock,M1_Noun_transitiveend_22,0,0,0,0,target,234886804,196274444,310809407,380021119,287032970,228118633
3348,1,couple,M1_Noun_phrase_2syll_55,F1_Noun_phrase_2syll_55,0,0,0,target,39595978,37284049,75036951,282365228,6080655,223258090
3349,1,couple,M2_Noun_single_2syll_55,F1_Noun_single_2syll_55,0,0,0,target,39595978,37284049,75036951,282365228,6080655,223258090
3350,1,couple,M1_Noun_intransitive_42,0,0,0,0,target,39595978,37284049,1124309361,6080655,35314865,2519003
3351,1,couple,M1_Noun_predicative_157,F1_Noun_predicative_157,0,0,0,target,39595978,37284049,1124309361,6080655,35314865,2519003
3352,1,couple,M2_Noun_attributive_157,0,0,0,0,target,39595978,37284049,1245921071,6080655,35314865,2519003
3353,2,couple,M2_Noun_intransitivePPbeg_54,0,0,0,0,target,39595978,37284049,1124309361,6080655,21402747,309289829
3354,2,couple,M2_Noun_transitivePP_54,0,0,0,0,target,293316503,172085822,284225669,207786421,16601710,59734207
3355,1,crib,F2_Noun_single_1syll_316,M2_Noun_single_1syll_344,0,0,0,target,107492678,210313432,327717674,228668269,80317405,272724764
3356,1,crib,F2_Noun_phrase_1syll_316,M2_Noun_phrase_1syll_316,0,0,0,target,107492678,210313432,327717674,228668269,80317405,272724764
3357,1,crowd,F2_Noun_phrase_1syll_238,M2_Noun_phrase_1syll_238,0,0,0,target,60003,34993927,37385332,29662705,119690572,6000222
3358,1,crowd,F2_Noun_single_1syll_238,M2_Noun_single_1syll_238,0,0,0,target,60003,34993927,37385332,29662705,119690572,6000222
3359,1,dad,M1_Noun_phrase_1syll_126,F1_Noun_phrase_1syll_126,0,0,0,target,193607378,315316484,33709873,113655994,22750819,323450258
3360,1,dad,M2_Noun_single_1syll_126,F1_Noun_single_1syll_126,0,0,0,target,193607378,315316484,29925193,113655994,22750819,323450258
3361,1,dad,M1_Noun_intransitive_56,0,0,0,0,target,43251532,214962088,389849458,91106393,182268737,23267043
3362,1,dad,M1_Noun_predicative_189,F1_Noun_predicative_189,0,0,0,target,280357430,68837677,113655994,66045379,274064687,232300858
3363,2,dad,M2_Noun_intransitivePPbeg_74,0,0,0,0,target,43251532,214962088,389849458,91106393,331215233,23267043
3364,2,dad,M2_Noun_transitiveend_115,0,0,0,0,target,193607378,379947652,207034693,150360950,278138576,13502128
3365,1,decoration,F2_Noun_phrase_3syll_40,M2_Noun_phrase_3syll_40,0,0,0,target,345955502,239813203,416975974,411770764,166428077,58276510
3366,1,decoration,F2_Noun_single_3syll_40,M2_Noun_single_3syll_40,0,0,0,target,345955502,239813203,416975974,411770764,166428077,58276510
3367,1,doorbell,M2_Noun_attributive_318,F2_Noun_attributive_318,0,0,0,target,26105294,203799691,405608575,322567475,49117645,941501
3368,2,doorbell,M2_Noun_transitivePP_105,F2_Noun_transitivePP_105,0,0,0,target,26105294,203799691,405608575,322567475,49117645,941501
3369,1,doorbell,F2_Noun_phrase_2syll_262,M2_Noun_phrase_2syll_262,0,0,0,target,26105294,414863434,203799691,405608575,322567475,175481372
3370,1,doorbell,F2_Noun_predicative_321,M2_Noun_predicative_321,0,0,0,target,26105294,203799691,405608575,322567475,49117645,941501
3371,1,doorbell,F2_Noun_single_2syll_262,M2_Noun_single_2syll_262,0,0,0,target,26105294,414863434,203799691,405608575,322567475,175481372
3372,2,doorbell,M2_Noun_transitivePP_48,0,0,0,0,target,261359645,166287182,79552726,143060059,82883296,180741665
3373,2,doorbell,F2_Noun_intransitivePPend_62,M2_Noun_intransitivePPend_62,0,0,0,target,26105294,203799691,405608575,322567475,49117645,941501
3374,1,doorknob,M2_Noun_attributive_283,F2_Noun_attributive_283,0,0,0,target,326781500,250857736,96591748,405608575,26105294,322567475
3375,2,doorknob,M2_Noun_transitiveend_160,F2_Noun_transitiveend_160,F2_Noun_intransitivePPend_73,M2_Noun_intransitivePPend_73,0,target,326781500,250857736,96591748,405608575,26105294,322567475
3376,1,doorknob,F2_Noun_phrase_2syll_238,M2_Noun_phrase_2syll_238,0,0,0,target,326781500,250857736,96591748,405608575,26105294,322567475
