3000,1,clear,F2_Adjective_phrase_80,M1_Adjective_phrase_80,M2_Adjective_phrase_80,0,0,48414316,330795188,199132067,54505735,201425111,132632972
3001,2,electric,F2_Adjective_sentence_54,M2_Adjective_sentence_54,0,0,0,174669707,296833412,307665356,118779019,328986,226015210
3002,1,electric,F2_Adjective_phrase_54,M1_Adjective_phrase_54,M2_Adjective_phrase_54,0,0,174669707,296833412,307665356,118779019,328986,226015210
3003,2,fat,F1_Adjective_sentence_25,M3_Adjective_sentence_25,0,0,0,79922119,213511198,129252854,132126536,38095165,0
3004,2,fat,F1_Adjective_intransitive_sentence_4,M3_Adjective_intransitive_sentence_4,0,0,0,79922119,213511198,129252854,132126536,38095165,91165610
3005,1,fat,F1_Adjective_phrase_29,M3_Adjective_phrase_29,0,0,0,79922119,213511198,129252854,132126536,38095165,0
3006,2,free,F1_Adjective_sentence_45,M3_Adjective_sentence_45,0,0,0,145892687,237732658,285031625,239424394,26721297,23488073
3007,1,free,F1_Adjective_phrase_45,M3_Adjective_phrase_45,0,0,0,145892687,237732658,285031625,239424394,26721297,23488073
3008,1,air,M1_Noun_phrase_1syll_115,F1_Noun_phrase_1syll_115,0,0,0,114265378,2328749,64528655,41395810,302937748,280872665
3009,1,air,M2_Noun_single_1syll_115,F1_Noun_single_1syll_115,0,0,0,114265378,2328749,64528655,41395810,302937748,280872665
3010,2,air,M1_Noun_predicative_175,F1_Noun_predicative_175,0,0,0,231832180,42029989,104235290,150523898,12522351,180159656
3011,2,air,M2_Noun_transitiveend_103,0,0,0,0,135832223,106318892,148515005,302714480,319650710,232456983
3012,2,air,M2_Noun_transitivePP_63,0,0,0,0,135832223,106318892,148515005,302714480,319650710,232456983
3013,1,animal,F2_Noun_phrase_3syll_58,M2_Noun_phrase_3syll_58,0,0,0,149694575,124592107,51599364,60010,317723675,246542533
3014,1,animal,F2_Noun_single_3syll_58,M2_Noun_single_3syll_58,0,0,0,149694575,124592107,51599364,60010,317723675,246542533
3015,2,branch,F2_Noun_predicative_254,M2_Noun_predicative_254,0,0,0,6945825451,48651598,372064699,3191500125,162275303,75842651
3016,1,branch,M2_Noun_attributive_233,F2_Noun_attributive_233,0,0,0,6945825451,48651598,372064699,3191500125,162275303,75842651
3017,1,branch,F2_Noun_phrase_1syll_232,M2_Noun_phrase_1syll_232,0,0,0,6945825451,116166115,372064699,3191544511,162275303,157012706
3018,1,branch,F2_Noun_single_1syll_232,M2_Noun_single_1syll_232,0,0,0,6945825451,116166115,372064699,3191544511,162275303,157012706
3019,2,bush,M1_Noun_intransitivePPbeg_31,F2_Noun_intransitivePPbeg_31,0,0,0,270854237,35054917,34873670,328986,41145079,153308996
3020,2,bush,M1_Noun_intransitivePPend_35,F2_Noun_intransitivePPend_35,0,0,0,274598483,265623563,71814040,92161054,156352895,181724996
3021,1,bush,F2_Noun_intransitive_29,M1_Noun_intransitive_29,0,0,0,270854237,156005849,34873670,51599364,215176945,114518089
3022,2,bush,F2_Noun_predicative_51,M1_Noun_predicative_51,0,0,0,270854237,156005849,29554881,64567547654,34873670,215176945
3023,2,bush,M1_Noun_transitiveend_51,0,0,0,0,287707931,173084678,112072841,35865163,335716481,590037
3024,1,bush,F2_Noun_phrase_1syll_49,M1_Noun_phrase_1syll_49,0,0,0,270854237,156005849,29554881,64567547654,34873670,215176945
3025,1,bush,F2_Noun_single_1syll_49,M1_Noun_single_1syll_49,0,0,0,270854237,156005849,29554881,64567547654,34873670,215176945
3026,1,bush,F1_Noun_attributive_49,M3_Noun_attributive_49,0,0,0,270854237,156005849,29554881,64567547654,34873670,215176945
3027,2,butterfly,M1_Noun_intransitivePPbeg_34,F2_Noun_intransitivePPbeg_34,0,0,0,143498137,66699028,160525967,29579935,1027757,161411003
3028,2,butterfly,M1_Noun_intransitivePPend_38,F2_Noun_intransitivePPend_38,0,0,0,143498137,66699028,160525967,29579935,1027757,161411003
3029,1,butterfly,M1_Noun_single_3syll_3,F2_Noun_single_3syll_3,M3_Noun_single_3syll_3,0,0,262034852,157625549,781520,117170536,315158195,22159341
3030,2,butterfly,M3_Noun_transitivePP_25,F2_Noun_transitivePP_25,0,0,0,143498137,66699028,160525967,29579935,1027757,16658327
3031,1,butterfly,F2_Noun_intransitive_31,M1_Noun_intransitive_31,0,0,0,262034852,781520,117170536,401178718,145892687,147074297
3032,2,butterfly,F2_Noun_predicative_54,M1_Noun_predicative_54,0,0,0,262034852,157625549,781520,117170536,315158195,145892687
3033,1,butterfly,F1_Noun_attributive_55,M3_Noun_attributive_55,0,0,0,262034852,157625549,781520,117170536,315158195,22159341
3034,1,butterfly,F2_Noun_phrase_3syll_3,0,0,0,0,262034852,157625549,781520,117170536,315158195,22159341
3035,2,butterfly,M1_Noun_transitivebeg_14,0,0,0,0,262034852,781520,117170536,401178718,145892687,54079714
3036,2,butterfly,M1_Noun_transitiveend_53,0,0,0,0,143498137,66699028,160525967,29579935,1027757,16658327
3037,1,cage,M1_Noun_phrase_1syll_144,F1_Noun_phrase_1syll_144,0,0,0,229248175,33917242,154351841,175283300,117812227,127725506
3038,1,cage,M2_Noun_single_1syll_144,F1_Noun_single_1syll_144,0,0,0,229248175,33917242,154351841,175283300,117812227,127725506
3039,1,cave,M1_Noun_phrase_1syll_146,F1_Noun_phrase_1syll_146,0,0,0,175283300,229248175,341825012,45059092,2226055,65442232
3040,1,cave,M2_Noun_single_1syll_146,F1_Noun_single_1syll_146,0,0,0,175283300,229248175,341825012,45059092,2226055,65442232
3041,1,chicken (animal),F2_Noun_phrase_2syll_186,M2_Noun_phrase_2syll_186,0,0,0,41111999,48976963,456912515,120690565,120543727,328243226
3042,1,chicken (animal),F2_Noun_single_2syll_186,M2_Noun_single_2syll_186,0,0,0,41111999,48976963,456912515,120690565,120543727,328243226
3043,1,cloud,F2_Noun_phrase_1syll_239,M2_Noun_phrase_1syll_239,0,0,0,34993927,60003,169753799,179789882,119845582,148484927
3044,1,cloud,F2_Noun_single_1syll_239,M2_Noun_single_1syll_239,0,0,0,34993927,60003,169753799,179789882,119845582,148484927
3045,1,coast,F2_Noun_phrase_1syll_283,M2_Noun_phrase_1syll_283,0,0,0,666555444,47105947,151384904,13224143,56115133,242000377
3046,1,coast,F2_Noun_single_1syll_283,M2_Noun_single_1syll_283,0,0,0,666555444,47105947,151384904,13224143,56115133,242000377
3047,1,cobweb,M2_Noun_attributive_292,F2_Noun_attributive_292,0,0,0,282634247,172181477,285619658,273329774,103819709,0
3048,2,cobweb,M2_Noun_transitiveend_170,F2_Noun_transitiveend_170,F2_Noun_intransitivePPend_83,M2_Noun_intransitivePPend_83,0,282634247,172181477,285619658,273329774,103819709,0
3049,1,cobweb,F2_Noun_phrase_2syll_243,M2_Noun_phrase_2syll_243,0,0,0,282634247,172181477,285619658,273329774,103819709,0
3050,1,cobweb,F2_Noun_phrase_2syll_243,M2_Noun_phrase_2syll_243,0,0,0,282634247,172181477,285619658,273329774,103819709,0
3051,2,cobweb,F2_Noun_predicative_293,M2_Noun_predicative_293,0,0,0,282634247,172181477,285619658,273329774,103819709,0
3052,1,cobweb,F2_Noun_single_2syll_243,M2_Noun_single_2syll_243,0,0,0,282634247,172181477,285619658,273329774,103819709,0
3053,1,cobweb,F2_Noun_single_2syll_243,M2_Noun_single_2syll_243,0,0,0,282634247,287718803,172181477,285619658,273329774,103819709
3054,1,daisy,M1_Noun_phrase_2syll_131,F1_Noun_phrase_2syll_131,0,0,0,175481372,102071113,107628779,243603787,526757,123055120
3055,1,daisy,M2_Noun_single_2syll_131,F1_Noun_single_2syll_131,0,0,0,175481372,102071113,107628779,243603787,526757,123055120
3056,1,dandelion,F2_Noun_single_3syll_93,M2_Noun_single_3syll_93,0,0,0,325421693,88705651,271099379,4369120670,331803848,186530726
3057,1,dandelion,M2_Noun_phrase_3syll_93,0,0,0,0,325421693,88705651,271099379,4369120670,331803848,186530726
3058,1,disgust,F2_Noun_phrase_2syll_229,M2_Noun_phrase_2syll_229,0,0,0,35879599,135897287,285619658,17265799,12660394,271721936
3059,1,disgust,F2_Noun_single_2syll_229,M2_Noun_single_2syll_229,0,0,0,35879599,135897287,285619658,17265799,12660394,271721936
3060,1,donkey,M1_Noun_phrase_2syll_112,F1_Noun_phrase_2syll_112,0,0,0,321874922,41080057,128787542,80493811,231052195,134490362
3061,1,donkey,M2_Noun_single_2syll_112,F1_Noun_single_2syll_112,0,0,0,321874922,41080057,128787542,80493811,231052195,134490362
3062,1,eagle,M2_Noun_attributive_240,F2_Noun_attributive_240,0,0,0,173080265,341956301,222404536,240670462,310485866,130223957
