4501,2,green,F1_Adjective_sentence_28,M3_Adjective_sentence_28,0,0,0,297737546,205900462,12522351,11122122,262980617,0
4502,2,green,F1_Adjective_intransitive_sentence_2,M3_Adjective_intransitive_sentence_2,0,0,0,297737546,12522351,205900462,11122122,262980617,0
4503,1,green,F1_Adjective_phrase_13,M3_Adjective_phrase_13,0,0,0,297737546,205900462,12522351,11122122,262980617,0
4504,2,brown,F1_Adjective_sentence_5,M3_Adjective_sentence_5,0,0,0,134433206,34951825,19379533,68541598,88520488,55838362
4505,1,brown,F1_Adjective_phrase_5,M3_Adjective_phrase_5,0,0,0,134433206,34951825,19379533,68541598,88520488,55838362
4506,2,pink,F1_Adjective_sentence_31,M3_Adjective_sentence_31,F2_Adjective_sentence_72_ALT,0,0,186500651,124809328,271116666,271118888,104633537,271110554
4507,2,pink,F2_Adjective_sentence_72,M2_Adjective_sentence_72,0,0,0,186500651,124809328,271116666,271118888,104633537,271110554
4508,2,big,F1_Adjective_sentence_39,M3_Adjective_sentence_39,0,0,0,44182813,8153444,9686552,50332302,42316112,39075599
4509,1,big,F1_Adjective_phrase_36,F2_Adjective_phrase_36,M3_Adjective_phrase_36,0,0,44182813,8153444,9686552,50332302,42316112,39075599
4510,2,blue,F1_Adjective_sentence_15,M3_Adjective_sentence_15,0,0,0,6355906,32278607,92516332,308566895,253140481,0
4511,1,blue,F1_Adjective_phrase_16,M3_Adjective_phrase_16,0,0,0,6355906,32278607,92516332,308566895,253140481,0
4512,2,bright,F1_Adjective_sentence_30,M3_Adjective_sentence_30,0,0,0,306425741,318583148,127241900,40769832,23621269600,0
4513,1,bright,F1_Adjective_phrase_31,M3_Adjective_phrase_31,0,0,0,306425741,318583148,127241900,40769832,23621269600,0
4514,1,cool,F1_Adjective_phrase_26,M3_Adjective_phrase_26,0,0,0,51220864,255265498,24917486,32278607,71909932,289592339
4515,1,hard,F2_Adjective_phrase_79,M1_Adjective_phrase_79,M2_Adjective_phrase_79,0,0,407578906,125924561,169576079,39565806,45740874,155998067
4516,1,little,F2_Adjective_phrase_78,M1_Adjective_phrase_78,M2_Adjective_phrase_78,0,0,50332302,165772664,342767303,29989042,24381398,0
4517,2,new,F1_Adjective_sentence_35,M3_Adjective_sentence_35,0,0,0,331719209,157104434,36244156,228626515,267743294,322340546
4518,1,new,F1_Adjective_phrase_2,M3_Adjective_phrase_2,0,0,0,331719209,157104434,36244156,228626515,267743294,322340546
4519,2,short,F1_Adjective_sentence_18,M3_Adjective_sentence_18,0,0,0,165957485,165772664,35314865,92386033,17244962,0
4520,2,short,F1_Adjective_intransitive_sentence_5,M3_Adjective_intransitive_sentence_5,0,0,0,165957485,165772664,35314865,17244962,24381398,0
4521,1,short,F1_Adjective_phrase_17,M3_Adjective_phrase_17,0,0,0,165957485,165772664,35314865,92386033,17244962,0
4522,2,sticky,F2_Adjective_sentence_55,M2_Adjective_sentence_55,0,0,0,65362569,8754965251,393189355,100100117,42165503,430256102
4523,1,sticky,F2_Adjective_phrase_55,M1_Adjective_phrase_55,M2_Adjective_phrase_55,0,0,65362569,8754965251,393189355,100100117,42165503,430256102
4524,2,stripy,F2_Adjective_sentence_56,M2_Adjective_sentence_56,0,0,0,393189355,65362569,8754965251,100100117,42165503,430256102
4525,1,stripy,F2_Adjective_phrase_56,M1_Adjective_phrase_56,M2_Adjective_phrase_56,0,0,393189355,65362569,8754965251,100100117,42165503,430256102
4526,2,strong,F1_Adjective_sentence_42,M3_Adjective_sentence_42,0,0,0,133620884,118661518,298779329,61875193,17244962,0
4527,1,strong,F1_Adjective_phrase_32,M3_Adjective_phrase_32,0,0,0,133620884,118661518,298779329,61875193,17244962,0
4528,2,torn,F1_Adjective_sentence_34,M3_Adjective_sentence_34,0,0,0,228626515,322340546,36244156,331719209,310809407,0
4529,1,torn,F1_Adjective_phrase_27,M3_Adjective_phrase_27,0,0,0,228626515,322340546,36244156,331719209,310809407,0
4530,2,warm,F1_Adjective_sentence_32,M3_Adjective_sentence_32,0,0,0,322340546,36244156,228626515,157104434,796426,310809407
4531,1,warm,F1_Adjective_phrase_42,M3_Adjective_phrase_42,0,0,0,322340546,36244156,228626515,157104434,796426,310809407
4532,2,wild,F1_Adjective_sentence_14,M3_Adjective_sentence_14,0,0,0,148281971,256912663,257116381,10681814,91165610,53225438
4533,1,wild,F1_Adjective_phrase_30,M3_Adjective_phrase_30,0,0,0,148281971,256912663,257116381,10681814,91165610,53225438
4534,2,worn,F1_Adjective_sentence_33,M3_Adjective_sentence_33,0,0,0,36244156,322340546,331719209,439992007,310809407,0
4535,1,worn,F1_Adjective_phrase_43,M3_Adjective_phrase_43,0,0,0,36244156,322340546,331719209,439992007,310809407,0
4536,2,young,F1_Adjective_sentence_50,M3_Adjective_sentence_50,0,0,0,298779329,263064422,133620884,118661518,17244962,131682332
4537,1,young,F1_Adjective_phrase_50,M3_Adjective_phrase_50,0,0,0,298779329,263064422,133620884,118661518,17244962,131682332
4538,1,ankle,M1_Noun_phrase_2syll_111,F1_Noun_phrase_2syll_111,0,0,0,7065985,17957811,382754467,218040772,24704315,0
4539,1,ankle,M2_Noun_single_2syll_111,F1_Noun_single_2syll_111,0,0,0,7065985,17957811,382754467,218040772,24704315,0
4540,1,ankle,M2_Noun_single_2syll_111,F1_Noun_single_2syll_111,0,0,0,7065985,17957811,382754467,53366666,218040772,24704315
4541,1,bag,F2_Noun_phrase_1syll_255,M2_Noun_phrase_1syll_255,0,0,0,6355906,307940078,136536068,317723675,38785265,97634747
4542,1,bag,F2_Noun_single_1syll_255,M2_Noun_single_1syll_255,0,0,0,6355906,307940078,136536068,317723675,38785265,97634747
4543,1,belly,M1_Noun_phrase_2syll_99,F1_Noun_phrase_2syll_99,0,0,0,271721936,220363513,157824602,38405728,251032747,38668822
4544,1,belly,M2_Noun_single_2syll_99,F1_Noun_single_2syll_99,0,0,0,271721936,220363513,157824602,38405728,251032747,38668822
4545,1,bellybutton,M2_Noun_attributive_285,F2_Noun_attributive_285,0,0,0,271721936,289933967,2213280,260573111,30725120,120690565
4546,2,bellybutton,M2_Noun_transitiveend_161,F2_Noun_transitiveend_161,M2_Noun_intransitivePPend_74,0,0,271721936,289933967,2213280,260573111,30725120,72036652
4547,1,bellybutton,F2_Noun_phrase_3syll_79,M2_Noun_phrase_3syll_79,0,0,0,271721936,289933967,2213280,260573111,30725120,120690565
4548,2,bellybutton,F2_Noun_predicative_285,M2_Noun_predicative_285,0,0,0,271721936,289933967,2213280,260573111,30725120,120690565
4549,1,bellybutton,F2_Noun_single_3syll_79,M2_Noun_single_3syll_79,0,0,0,271721936,289933967,2213280,260573111,30725120,120690565
4550,1,bib,M2_Noun_attributive_322,F2_Noun_attributive_322,0,0,0,21031,158327297,264117083,312924323,363577313,104395016
4551,1,blood,F2_Noun_phrase_1syll_276,M2_Noun_phrase_1syll_276,0,0,0,64971208,225465421,182523626,43691206701,93580291,156022646
4552,1,blood,F2_Noun_single_1syll_276,M2_Noun_single_1syll_276,0,0,0,64971208,225465421,182523626,43691206701,93580291,156022646
4553,2,body,M2_Noun_transitivebeg_45,F2_Noun_transitivebeg_45,0,0,0,132727688,287113838,223880488,270431966,377564509,286591424
4554,1,body,F2_Noun_single_2syll_9,LI_2syll_Noun_m1_009,0,0,0,18346476,37433095,384695,140116000,25168917,16776497
4555,1,body,F2_Noun_phrase_2syll_9,M1_Noun_phrase_2syll_9,0,0,0,18346476,37433095,384695,140116000,25168917,16776497
4556,2,body,M1_Noun_predicative_104,F1_Noun_predicative_104,0,0,0,251032747,130223957,256282903,110760617,41395810,173319965
4557,1,body,M2_Noun_attributive_104,0,0,0,0,251032747,130223957,256282903,110760617,41395810,173319965
4558,1,bone,M1_Noun_phrase_1syll_174,F1_Noun_phrase_1syll_174,0,0,0,233393104,77554865,65489365,260298563,60002,295422497
4559,1,bowtie,M2_Noun_attributive_281,F2_Noun_attributive_281,0,0,0,267399668,193059866,242000377,375022033,104206145,18132728
4560,2,bowtie,M2_Noun_transitiveend_158,F2_Noun_transitiveend_158,F2_Noun_intransitivePPend_71,M2_Noun_intransitivePPend_71,0,10881,96547844,52091113,7649269,104206145,21490372
