3961,1,power,M1_Noun_phrase_2syll_141,F1_Noun_phrase_2syll_141,0,0,0,130656938,167048399,175481372,142845055,22391895,44262102
3962,1,power,M2_Noun_single_2syll_141,F1_Noun_single_2syll_141,0,0,0,130656938,167048399,175481372,142845055,22391895,44262102
3963,2,power,M1_Noun_predicative_210,F1_Noun_predicative_210,0,0,0,130656938,167048399,175481372,142845055,229764619,27169607
3964,1,power,M2_Noun_attributive_189,0,0,0,0,130656938,167048399,175481372,142845055,229764619,0
3965,1,scandal,F2_Noun_phrase_2syll_158,M2_Noun_phrase_2syll_158,0,0,0,49438831,246308425,875845847,229764619,268614719,126153506
3966,1,scandal,F2_Noun_single_2syll_158,M2_Noun_single_2syll_158,0,0,0,49438831,246308425,875845847,229764619,268614719,126153506
3967,2,language,LI_Noun_sentence_m1_004,F2_Noun_transitiveend_3,0,0,0,36524920,39911307,33917242,53225438,38405728,0
3968,1,best,F1_Adjective_phrase_39,F2_Adjective_phrase_39,M3_Adjective_phrase_39,0,0,18456895,671596,948562,8153444,25247848,47099760
3969,1,best,F2_Adjective_phrase_82,M1_Adjective_phrase_82,M2_Adjective_phrase_82,0,0,18456895,162360833,226578238,24381398,83320177,64223413
3970,2,different,F1_Adjective_sentence_13,M3_Adjective_sentence_13,0,0,0,40071085,269269505,3344491,157104434,23830819,0
3971,1,different,F1_Adjective_phrase_28,M3_Adjective_phrase_28,0,0,0,40071085,269269505,3344491,157104434,23830819,0
3972,2,high,F1_Adjective_sentence_49,M3_Adjective_sentence_49,0,0,0,42196282,143593105,224750251,280247873,12609862,0
3973,1,high,F1_Adjective_phrase_52,M3_Adjective_phrase_52,0,0,0,42196282,143593105,224750251,280247873,12609862,0
3974,2,low,F1_Adjective_sentence_51,M3_Adjective_sentence_51,0,0,0,143593105,42196282,224750251,12609862,0,0
3975,1,low,F1_Adjective_phrase_51,M3_Adjective_phrase_51,0,0,0,143593105,42196282,224750251,12609862,0,0
3976,2,next,F1_Adjective_sentence_40,M3_Adjective_sentence_40,0,0,0,671596,948562,47099760,6476493,18456895,0
3977,1,next,F1_Adjective_phrase_37,F2_Adjective_phrase_37,M3_Adjective_phrase_37,0,0,671596,948562,47099760,6476493,18456895,0
3978,1,same,F1_Adjective_phrase_41,F2_Adjective_phrase_41,M3_Adjective_phrase_41,0,0,985658,694352,891354,35314865,0,0
3979,2,steep,F2_Adjective_sentence_59,M2_Adjective_sentence_59,0,0,0,211051306,19117657,1435994752,65485215,47387463,475845874
3980,1,steep,F2_Adjective_phrase_59,M1_Adjective_phrase_59,M2_Adjective_phrase_59,0,0,211051306,19117657,1435994752,65485215,47387463,475845874
3981,2,aerial,M2_Noun_transitiveend_168,F2_Noun_transitiveend_168,F2_Noun_intransitivePPend_81,M2_Noun_intransitivePPend_81,0,85383910,259953095,276568709,54724903,386963053,21865069
3982,1,aerial,F2_Noun_intransitive_64,M2_Noun_intransitive_64,0,0,0,85383910,259953095,276568709,54724903,386963053,21865069
3983,1,aerial,F2_Noun_phrase_3syll_84,M2_Noun_phrase_3syll_84,0,0,0,85383910,259953095,276568709,54724903,386963053,21865069
3984,1,aerial,F2_Noun_single_3syll_84,M2_Noun_single_3syll_84,0,0,0,85383910,259953095,276568709,54724903,386963053,21865069
3985,1,airport,M1_Noun_phrase_2syll_126,F1_Noun_phrase_2syll_126,0,0,0,109420478,110154518,348582857,132894758,78773065,600020
3986,1,airport,M2_Noun_single_2syll_126,F1_Noun_single_2syll_126,0,0,0,109420478,110154518,348582857,132894758,78773065,600020
3987,1,apartment,M2_Noun_attributive_229,F2_Noun_attributive_229,0,0,0,46214473,6120350201,392326237,90784409,196555813,38261293
3988,1,apartment,F2_Noun_phrase_3syll_48,M2_Noun_phrase_3syll_48,0,0,0,46214473,6120350201,392326237,90784409,196555813,6510816
3989,2,apartment,F2_Noun_predicative_250,M2_Noun_predicative_250,0,0,0,46214473,6120350201,392326237,90784409,196555813,38261293
3990,1,apartment,F2_Noun_single_3syll_48,M2_Noun_single_3syll_48,0,0,0,46214473,6120350201,392326237,90784409,196555813,6510816
3991,1,bar,F2_Noun_phrase_1syll_262,M2_Noun_phrase_1syll_262,0,0,0,229060783,36553228,323450258,26890802,280154789,285189374
3992,1,bar,F2_Noun_single_1syll_262,M2_Noun_single_1syll_262,0,0,0,229060783,36553228,323450258,26890802,280154789,285189374
3993,1,boat,F2_Noun_phrase_1syll_256,M2_Noun_phrase_1syll_256,0,0,0,242000377,282882188,283711718,236808625,119845582,276834866
3994,1,boat,F2_Noun_single_1syll_256,M2_Noun_single_1syll_256,0,0,0,242000377,282882188,283711718,236808625,119845582,276834866
3995,1,building,M1_Noun_single_2syll_25,F2_Noun_single_2syll_25,0,0,0,45281382,130781807,121805014,20398704,169194527,250857736
3996,2,building,M2_Noun_transitivebeg_54,F2_Noun_transitivebeg_54,0,0,0,212767738,217343509,256329337,289765559,88940851,0
3997,1,building,F2_Noun_phrase_2syll_25,M1_Noun_phrase_2syll_25,0,0,0,45281382,130781807,121805014,20398704,169194527,250857736
3998,2,building,M1_Noun_predicative_117,F1_Noun_predicative_117,0,0,0,156022646,174323105,38767380,249462853,253352143,88940851
3999,1,building,M2_Noun_attributive_117,0,0,0,0,156022646,174323105,145175113,249462853,253352143,88940851
4000,1,bumper,M2_Noun_attributive_328,F2_Noun_attributive_328,0,0,0,166719365,17952737,126912857,220621123,132131867,262194317
4001,1,bumper,F2_Noun_phrase_2syll_267,M2_Noun_phrase_2syll_267,0,0,0,166719365,17952737,126912857,220621123,132131867,262194317
4002,2,bumper,F2_Noun_predicative_330,M2_Noun_predicative_331,0,0,0,166719365,17952737,126912857,39620029,132131867,262194317
4003,1,bumper,F2_Noun_single_2syll_267,M2_Noun_single_2syll_267,0,0,0,166719365,17952737,126912857,220621123,132131867,262194317
4004,1,bus,F2_Noun_phrase_1syll_203,M2_Noun_phrase_1syll_203,0,0,0,64567547654,16409109,334771715,255437584,323450258,214028590
4005,1,bus,F2_Noun_single_1syll_203,M2_Noun_single_1syll_203,0,0,0,64567547654,16409109,334771715,255437584,323450258,214028590
4006,1,cab,M1_Noun_phrase_1syll_142,F1_Noun_phrase_1syll_142,0,0,0,301204766,56085835,147889253,50784439,323450258,150585155
4007,1,cab,M2_Noun_single_1syll_142,F1_Noun_single_1syll_142,0,0,0,301204766,56085835,147889253,50784439,323450258,150585155
4008,2,cart,M3_Noun_transitivePP_13,F2_Noun_transitivePP_13,0,0,0,286018523,173014952,209412904,179732639,174700670,291462158
4009,1,cart,F2_Noun_phrase_1syll_43,M1_Noun_phrase_1syll_43,0,0,0,286018523,316629386,9545845848,122500636,347903189,268782068
4010,2,cart,F2_Noun_predicative_22,M1_Noun_predicative_22,0,0,0,286018523,316629386,197727128,122500636,9545845848,228523927
4011,1,cart,F2_Noun_single_1syll_43,M1_Noun_single_1syll_43,0,0,0,286018523,316629386,9545845848,122500636,347903189,268782068
4012,1,cart,F1_Noun_attributive_21,M3_Noun_attributive_21,0,0,0,286018523,316629386,197727128,122500636,9545845848,228523927
4013,2,cart,M1_Noun_transitivebeg_3,0,0,0,0,286018523,209412904,174700670,242797159,291064715,0
4014,2,cart,M1_Noun_transitiveend_49,0,0,0,0,286018523,173014952,209412904,179732639,174700670,291462158
4015,2,court,M1_Noun_intransitivePPbeg_27,F2_Noun_intransitivePPbeg_27,0,0,0,219251344,91234046,56914543,1734960,290605997,192369584
4016,1,court,F2_Noun_phrase_1syll_45,M1_Noun_phrase_1syll_45,0,0,0,243765985,246807172,88954987,152469683,24842270,148362407
4017,2,court,F2_Noun_predicative_45,M1_Noun_predicative_45,0,0,0,243765985,246807172,88954987,152469683,24842270,148362407
4018,1,court,F2_Noun_single_1syll_45,M1_Noun_single_1syll_45,0,0,0,243765985,246807172,165957485,88954987,152469683,24842270
4019,1,court,F1_Noun_attributive_51,M3_Noun_attributive_51,0,0,0,243765985,246807172,88954987,152469683,24842270,148362407
4020,2,court,M1_Noun_transitivebeg_5,0,0,0,0,243765985,121491379,126543428,40450855,25033769,44182813
4021,1,crash,F2_Noun_phrase_1syll_286,M2_Noun_phrase_1syll_286,0,0,0,20610364,230694706,413741251,9686552,96146573,249434689
4022,1,crash,F2_Noun_single_1syll_286,M2_Noun_single_1syll_286,0,0,0,20610364,230694706,413741251,9686552,96146573,249434689
4023,1,deck,M2_Noun_attributive_238,F2_Noun_attributive_238,0,0,0,53441800,447655121,456912515,73677388,283468640,242000377
4024,1,deck,F2_Noun_phrase_1syll_234,M2_Noun_phrase_1syll_234,0,0,0,53441800,447655121,456912515,55555198,283468640,73677388
4025,2,deck,F2_Noun_predicative_259,M2_Noun_predicative_259,0,0,0,53441800,447655121,456912515,73677388,283468640,242000377
4026,1,deck,F2_Noun_single_1syll_234,M2_Noun_single_1syll_234,0,0,0,53441800,447655121,456912515,55555198,283468640,73677388
4027,2,dome,M1_Noun_intransitivePPend_52,F2_Noun_intransitivePPend_52,0,0,0,257451121,276568709,214078708,74189155,144019315,3333610
4028,2,dome,M3_Noun_transitivePP_37,F2_Noun_transitivePP_37,0,0,0,257451121,276568709,214078708,45059092,144019315,3333610
4029,1,dome,F2_Noun_intransitive_15,M1_Noun_intransitive_15,0,0,0,65442232,186442634,123721669,325648667,170742665,124451737
4030,1,dome,F2_Noun_phrase_1syll_79,M1_Noun_phrase_1syll_79,0,0,0,65442232,274467731,163246046,74189155,24842270,170742665
4031,2,dome,F2_Noun_predicative_67,M1_Noun_predicative_67,0,0,0,65442232,186442634,123721669,74189155,325648667,170742665
